customer_id,past_complaint,had_complaint,complaint_status,feedback
23609,Yes,1,Solved,Quality Customer Care
23610,Yes,1,Solved,Poor Customer Service
23611,Yes,1,No Information Available,Poor Customer Service
23612,Yes,1,Unsolved,User Friendly Website
23613,No,0,Not Applicable,Too many ads
23614,No,0,Not Applicable,Reasonable Price
23615,No,0,Not Applicable,Too many ads
23616,No,0,Not Applicable,Poor Website
23617,Yes,1,Unsolved,Poor Product Quality
23618,No,0,Not Applicable,Poor Website
23619,No,0,Not Applicable,Poor Website
23620,No,0,Not Applicable,Poor Product Quality
23621,Yes,1,Unsolved,No reason specified
23622,No,0,Not Applicable,Poor Product Quality
23623,Yes,1,Solved,Poor Product Quality
23624,No,0,Not Applicable,Poor Website
23625,Yes,1,Solved,Poor Customer Service
23626,No,0,Not Applicable,Too many ads
23627,Yes,1,Solved in Follow-up,Too many ads
23628,No,0,Not Applicable,No reason specified
23629,Yes,1,No Information Available,No reason specified
23630,Yes,1,Unsolved,Too many ads
23631,Yes,1,Unsolved,Poor Product Quality
23632,Yes,1,Solved in Follow-up,Poor Product Quality
23633,No,0,Not Applicable,Poor Product Quality
23634,No,0,Not Applicable,No reason specified
23635,No,0,Not Applicable,Poor Website
23636,Yes,1,Unsolved,Poor Website
23637,Yes,1,Solved,Too many ads
23638,Yes,1,Solved in Follow-up,Poor Product Quality
23639,No,0,Not Applicable,Too many ads
23640,No,0,Not Applicable,Poor Website
23641,No,0,Not Applicable,Poor Website
23642,Yes,1,No Information Available,Poor Customer Service
23643,Yes,1,No Information Available,Poor Website
23644,Yes,1,Unsolved,Poor Website
23645,Yes,1,Solved,Poor Product Quality
23646,No,0,Not Applicable,Poor Customer Service
23647,Yes,1,Solved in Follow-up,Poor Website
23648,No,0,Not Applicable,No reason specified
23649,No,0,Not Applicable,Poor Customer Service
23650,No,0,Not Applicable,Quality Customer Care
23651,No,0,Not Applicable,Poor Website
23652,Yes,1,Solved,No reason specified
23653,No,0,Not Applicable,Poor Website
23654,No,0,Not Applicable,No reason specified
23655,Yes,1,Unsolved,Reasonable Price
23656,Yes,1,No Information Available,Quality Customer Care
23657,Yes,1,Unsolved,User Friendly Website
23658,Yes,1,Solved,No reason specified
23659,Yes,1,Solved,Too many ads
23660,Yes,1,Unsolved,Poor Customer Service
23661,Yes,1,No Information Available,Too many ads
23662,No,0,Not Applicable,Poor Customer Service
23663,No,0,Not Applicable,User Friendly Website
23664,Yes,1,No Information Available,No reason specified
23665,No,0,Not Applicable,Too many ads
23666,Yes,1,No Information Available,Products always in Stock
23667,Yes,1,Unsolved,Poor Product Quality
23668,No,0,Not Applicable,Too many ads
23669,No,0,Not Applicable,Products always in Stock
23670,Yes,1,Solved,Too many ads
23671,No,0,Not Applicable,User Friendly Website
23672,Yes,1,Solved in Follow-up,Poor Website
23673,Yes,1,Solved,No reason specified
23674,Yes,1,No Information Available,Too many ads
23675,Yes,1,No Information Available,Poor Website
23676,Yes,1,Unsolved,Too many ads
23677,No,0,Not Applicable,No reason specified
23678,Yes,1,Solved,Poor Customer Service
23679,No,0,Not Applicable,Poor Customer Service
23680,No,0,Not Applicable,Poor Customer Service
23681,Yes,1,Solved in Follow-up,Poor Product Quality
23682,No,0,Not Applicable,Poor Product Quality
23683,Yes,1,Unsolved,No reason specified
23684,Yes,1,Solved in Follow-up,No reason specified
23685,Yes,1,No Information Available,Too many ads
23686,Yes,1,Unsolved,Poor Website
23687,No,0,Not Applicable,User Friendly Website
23688,No,0,Not Applicable,Poor Website
23689,Yes,1,Solved in Follow-up,User Friendly Website
23690,No,0,Not Applicable,Too many ads
23691,No,0,Not Applicable,User Friendly Website
23692,No,0,Not Applicable,Poor Product Quality
23693,Yes,1,Solved in Follow-up,Too many ads
23694,No,0,Not Applicable,Poor Customer Service
23695,No,0,Not Applicable,Products always in Stock
23696,Yes,1,No Information Available,Too many ads
23697,Yes,1,Solved,Reasonable Price
23698,Yes,1,Solved in Follow-up,Poor Customer Service
23699,Yes,1,No Information Available,No reason specified
23700,No,0,Not Applicable,Reasonable Price
23701,No,0,Not Applicable,Poor Product Quality
23702,No,0,Not Applicable,Too many ads
23703,Yes,1,Unsolved,Too many ads
23704,Yes,1,Solved in Follow-up,Poor Customer Service
23705,Yes,1,Unsolved,Poor Product Quality
23706,No,0,Not Applicable,Poor Product Quality
23707,No,0,Not Applicable,Poor Customer Service
23708,Yes,1,Solved,Reasonable Price
23709,Yes,1,No Information Available,Too many ads
23710,No,0,Not Applicable,Poor Product Quality
23711,No,0,Not Applicable,Poor Product Quality
23712,No,0,Not Applicable,Poor Website
23713,No,0,Not Applicable,Poor Product Quality
23714,Yes,1,Solved,Too many ads
23715,Yes,1,No Information Available,Too many ads
23716,Yes,1,No Information Available,Poor Product Quality
23717,No,0,Not Applicable,User Friendly Website
23718,No,0,Not Applicable,Products always in Stock
23719,Yes,1,Solved,Products always in Stock
23720,Yes,1,Solved in Follow-up,User Friendly Website
23721,Yes,1,Solved,Poor Customer Service
23722,No,0,Not Applicable,User Friendly Website
23723,No,0,Not Applicable,Poor Customer Service
23724,No,0,Not Applicable,Poor Customer Service
23725,Yes,1,Unsolved,Quality Customer Care
23726,No,0,Not Applicable,Reasonable Price
23727,Yes,1,No Information Available,Poor Customer Service
23728,Yes,1,No Information Available,Too many ads
23729,Yes,1,No Information Available,No reason specified
23730,No,0,Not Applicable,User Friendly Website
23731,No,0,Not Applicable,Poor Product Quality
23732,No,0,Not Applicable,Poor Website
23733,No,0,Not Applicable,Poor Product Quality
23734,Yes,1,Unsolved,Poor Website
23735,Yes,1,Solved,Too many ads
23736,No,0,Not Applicable,Poor Customer Service
23737,Yes,1,No Information Available,Products always in Stock
23738,Yes,1,Solved,No reason specified
23739,Yes,1,No Information Available,Too many ads
23740,No,0,Not Applicable,No reason specified
23741,No,0,Not Applicable,Poor Product Quality
23742,Yes,1,Solved in Follow-up,Products always in Stock
23743,No,0,Not Applicable,Poor Customer Service
23744,No,0,Not Applicable,No reason specified
23745,Yes,1,Solved,Too many ads
23746,Yes,1,No Information Available,No reason specified
23747,No,0,Not Applicable,No reason specified
23748,No,0,Not Applicable,Poor Product Quality
23749,Yes,1,Unsolved,Poor Customer Service
23750,Yes,1,No Information Available,No reason specified
23751,No,0,Not Applicable,Poor Product Quality
23752,Yes,1,No Information Available,Poor Website
23753,Yes,1,Solved in Follow-up,Poor Product Quality
23754,Yes,1,Unsolved,Poor Product Quality
23755,Yes,1,Unsolved,Poor Customer Service
23756,Yes,1,No Information Available,Poor Product Quality
23757,Yes,1,Unsolved,Poor Product Quality
23758,Yes,1,Solved in Follow-up,No reason specified
23759,Yes,1,Solved,No reason specified
23760,No,0,Not Applicable,Poor Website
23761,Yes,1,Unsolved,Poor Product Quality
23762,Yes,1,Solved in Follow-up,Quality Customer Care
23763,No,0,Not Applicable,Poor Customer Service
23764,No,0,Not Applicable,Poor Product Quality
23765,No,0,Not Applicable,Products always in Stock
23766,No,0,Not Applicable,Poor Customer Service
23767,Yes,1,Solved in Follow-up,Poor Customer Service
23768,No,0,Not Applicable,Products always in Stock
23769,Yes,1,No Information Available,Poor Website
23770,No,0,Not Applicable,Poor Website
23771,No,0,Not Applicable,Poor Product Quality
23772,No,0,Not Applicable,No reason specified
23773,Yes,1,Solved in Follow-up,Reasonable Price
23774,Yes,1,Unsolved,Poor Website
23775,No,0,Not Applicable,No reason specified
23776,Yes,1,Unsolved,Too many ads
23777,Yes,1,Unsolved,Poor Product Quality
23778,Yes,1,Unsolved,Poor Customer Service
23779,Yes,1,Unsolved,Poor Customer Service
23780,No,0,Not Applicable,Too many ads
23781,Yes,1,No Information Available,Too many ads
23782,Yes,1,Solved in Follow-up,No reason specified
23783,No,0,Not Applicable,No reason specified
23784,No,0,Not Applicable,Poor Product Quality
23785,No,0,Not Applicable,Poor Customer Service
23786,Yes,1,Solved in Follow-up,User Friendly Website
23787,No,0,Not Applicable,Poor Website
23788,No,0,Not Applicable,Quality Customer Care
23789,No,0,Not Applicable,Poor Customer Service
23790,No,0,Not Applicable,Quality Customer Care
23791,No,0,Not Applicable,No reason specified
23792,No,0,Not Applicable,Too many ads
23793,No,0,Not Applicable,Poor Product Quality
23794,No,0,Not Applicable,Too many ads
23795,Yes,1,No Information Available,Poor Website
23796,Yes,1,Solved,Poor Product Quality
23797,Yes,1,No Information Available,Poor Website
23798,Yes,1,Unsolved,Poor Customer Service
23799,Yes,1,No Information Available,No reason specified
23800,Yes,1,Solved,No reason specified
23801,Yes,1,No Information Available,Poor Customer Service
23802,No,0,Not Applicable,Poor Website
23803,Yes,1,Solved,Poor Website
23804,Yes,1,Solved in Follow-up,Too many ads
23805,No,0,Not Applicable,Poor Website
23806,No,0,Not Applicable,No reason specified
23807,No,0,Not Applicable,Poor Product Quality
23808,No,0,Not Applicable,User Friendly Website
23809,Yes,1,Solved in Follow-up,Poor Website
23810,Yes,1,Unsolved,Poor Product Quality
23811,Yes,1,No Information Available,No reason specified
23812,Yes,1,Solved,Poor Product Quality
23813,Yes,1,Solved in Follow-up,Poor Website
23814,No,0,Not Applicable,Too many ads
23815,Yes,1,Unsolved,Too many ads
23816,No,0,Not Applicable,No reason specified
23817,Yes,1,Unsolved,Too many ads
23818,No,0,Not Applicable,Quality Customer Care
23819,Yes,1,Unsolved,No reason specified
23820,Yes,1,No Information Available,Quality Customer Care
23821,Yes,1,Solved in Follow-up,Too many ads
23822,Yes,1,No Information Available,Poor Website
23823,No,0,Not Applicable,Poor Website
23824,Yes,1,Unsolved,Poor Website
23825,Yes,1,Solved,No reason specified
23826,No,0,Not Applicable,Poor Website
23827,Yes,1,Unsolved,Poor Product Quality
23828,Yes,1,Solved in Follow-up,No reason specified
23829,No,0,Not Applicable,Poor Customer Service
23830,Yes,1,Solved,Poor Website
23831,No,0,Not Applicable,Poor Product Quality
23832,No,0,Not Applicable,No reason specified
23833,Yes,1,Unsolved,Poor Customer Service
23834,No,0,Not Applicable,Too many ads
23835,Yes,1,Unsolved,Poor Product Quality
23836,No,0,Not Applicable,No reason specified
23837,Yes,1,Solved,Reasonable Price
23838,No,0,Not Applicable,Quality Customer Care
23839,Yes,1,Solved in Follow-up,No reason specified
23840,No,0,Not Applicable,Reasonable Price
23841,Yes,1,Solved in Follow-up,Quality Customer Care
23842,No,0,Not Applicable,No reason specified
23843,Yes,1,Unsolved,No reason specified
23844,Yes,1,Unsolved,Poor Product Quality
23845,Yes,1,No Information Available,User Friendly Website
23846,No,0,Not Applicable,Too many ads
23847,Yes,1,Solved,Too many ads
23848,No,0,Not Applicable,Too many ads
23849,No,0,Not Applicable,Poor Product Quality
23850,Yes,1,Solved,Quality Customer Care
23851,No,0,Not Applicable,Poor Website
23852,Yes,1,Unsolved,Poor Customer Service
23853,No,0,Not Applicable,Too many ads
23854,Yes,1,Unsolved,No reason specified
23855,Yes,1,Unsolved,Poor Customer Service
23856,Yes,1,Unsolved,No reason specified
23857,No,0,Not Applicable,Poor Product Quality
23858,Yes,1,No Information Available,Too many ads
23859,No,0,Not Applicable,Poor Product Quality
23860,Yes,1,Solved,Poor Website
23861,No,0,Not Applicable,Quality Customer Care
23862,Yes,1,Solved,No reason specified
23863,No,0,Not Applicable,No reason specified
23864,Yes,1,Solved in Follow-up,Too many ads
23865,Yes,1,No Information Available,Poor Product Quality
23866,Yes,1,Unsolved,Poor Website
23867,Yes,1,Solved,Poor Product Quality
23868,No,0,Not Applicable,Poor Customer Service
23869,No,0,Not Applicable,Poor Customer Service
23870,Yes,1,Solved,User Friendly Website
23871,Yes,1,Unsolved,Products always in Stock
23872,No,0,Not Applicable,No reason specified
23873,No,0,Not Applicable,Poor Customer Service
23874,No,0,Not Applicable,Too many ads
23875,No,0,Not Applicable,Poor Customer Service
23876,No,0,Not Applicable,Reasonable Price
23877,Yes,1,No Information Available,Poor Product Quality
23878,Yes,1,Solved,Poor Product Quality
23879,Yes,1,Solved,No reason specified
23880,No,0,Not Applicable,Poor Website
23881,No,0,Not Applicable,Poor Customer Service
23882,No,0,Not Applicable,Poor Product Quality
23883,No,0,Not Applicable,Quality Customer Care
23884,No,0,Not Applicable,Reasonable Price
23885,No,0,Not Applicable,No reason specified
23886,No,0,Not Applicable,No reason specified
23887,No,0,Not Applicable,User Friendly Website
23888,Yes,1,Unsolved,Poor Website
23889,No,0,Not Applicable,User Friendly Website
23890,No,0,Not Applicable,No reason specified
23891,No,0,Not Applicable,User Friendly Website
23892,No,0,Not Applicable,Poor Website
23893,No,0,Not Applicable,No reason specified
23894,No,0,Not Applicable,Too many ads
23895,No,0,Not Applicable,Quality Customer Care
23896,No,0,Not Applicable,Poor Product Quality
23897,No,0,Not Applicable,Poor Customer Service
23898,No,0,Not Applicable,Poor Product Quality
23899,Yes,1,Unsolved,Poor Customer Service
23900,Yes,1,Solved,Poor Customer Service
23901,Yes,1,Solved in Follow-up,Products always in Stock
23902,No,0,Not Applicable,Too many ads
23903,No,0,Not Applicable,Poor Customer Service
23904,No,0,Not Applicable,No reason specified
23905,No,0,Not Applicable,User Friendly Website
23906,Yes,1,Solved in Follow-up,Poor Customer Service
23907,Yes,1,Unsolved,Poor Product Quality
23908,No,0,Not Applicable,Poor Product Quality
23909,No,0,Not Applicable,Poor Website
23910,Yes,1,Solved in Follow-up,No reason specified
23911,No,0,Not Applicable,Too many ads
23912,No,0,Not Applicable,Poor Website
23913,No,0,Not Applicable,Reasonable Price
23914,No,0,Not Applicable,Poor Product Quality
23915,No,0,Not Applicable,Too many ads
23916,Yes,1,Unsolved,Too many ads
23917,Yes,1,No Information Available,User Friendly Website
23918,Yes,1,Solved,Quality Customer Care
23919,Yes,1,Solved in Follow-up,No reason specified
23920,Yes,1,Solved in Follow-up,Poor Product Quality
23921,No,0,Not Applicable,Poor Product Quality
23922,No,0,Not Applicable,No reason specified
23923,Yes,1,Unsolved,Poor Website
23924,Yes,1,Solved in Follow-up,Too many ads
23925,Yes,1,Solved in Follow-up,Poor Customer Service
23926,Yes,1,No Information Available,Poor Product Quality
23927,No,0,Not Applicable,No reason specified
23928,No,0,Not Applicable,Poor Website
23929,Yes,1,Unsolved,Quality Customer Care
23930,No,0,Not Applicable,Too many ads
23931,No,0,Not Applicable,User Friendly Website
23932,Yes,1,Unsolved,Poor Website
23933,No,0,Not Applicable,Too many ads
23934,Yes,1,Solved in Follow-up,No reason specified
23935,Yes,1,Unsolved,Too many ads
23936,No,0,Not Applicable,Too many ads
23937,No,0,Not Applicable,Poor Website
23938,Yes,1,Solved in Follow-up,Poor Website
23939,No,0,Not Applicable,Poor Website
23940,No,0,Not Applicable,Poor Customer Service
23941,No,0,Not Applicable,Quality Customer Care
23942,Yes,1,Unsolved,Poor Customer Service
23943,Yes,1,Unsolved,Too many ads
23944,Yes,1,Solved in Follow-up,Too many ads
23945,No,0,Not Applicable,Poor Customer Service
23946,Yes,1,Solved in Follow-up,Too many ads
23947,No,0,Not Applicable,No reason specified
23948,Yes,1,No Information Available,Poor Customer Service
23949,Yes,1,Solved in Follow-up,Poor Product Quality
23950,Yes,1,Solved in Follow-up,Poor Customer Service
23951,Yes,1,Solved,User Friendly Website
23952,No,0,Not Applicable,Poor Website
23953,Yes,1,Unsolved,Poor Website
23954,No,0,Not Applicable,Poor Customer Service
23955,Yes,1,No Information Available,Too many ads
23956,No,0,Not Applicable,Poor Product Quality
23957,No,0,Not Applicable,Too many ads
23958,No,0,Not Applicable,Reasonable Price
23959,No,0,Not Applicable,No reason specified
23960,No,0,Not Applicable,Poor Customer Service
23961,Yes,1,No Information Available,Too many ads
23962,No,0,Not Applicable,Poor Website
23963,Yes,1,Unsolved,No reason specified
23964,No,0,Not Applicable,Poor Customer Service
23965,No,0,Not Applicable,No reason specified
23966,Yes,1,Solved,No reason specified
23967,No,0,Not Applicable,Poor Website
23968,Yes,1,Unsolved,No reason specified
23969,No,0,Not Applicable,Poor Customer Service
23970,No,0,Not Applicable,Poor Product Quality
23971,Yes,1,Solved in Follow-up,Poor Product Quality
23972,No,0,Not Applicable,No reason specified
23973,Yes,1,Solved,Too many ads
23974,No,0,Not Applicable,Products always in Stock
23975,Yes,1,No Information Available,Poor Customer Service
23976,Yes,1,No Information Available,Poor Product Quality
23977,No,0,Not Applicable,No reason specified
23978,No,0,Not Applicable,Poor Website
