customer_id,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,engagement_score
15815,5.0,78.29,62163.7,16.0,762.46,2015.1
15816,10.0,1217.13,36163.9,8.0,989.1275009,10726.1675009
15817,2.0,552.73,17001.41,17.0,752.87,10149.28
15818,20.0,303.14,40036.88,23.0,914.7064836,7886.926483599999
15819,14.0,349.2,42924.6,13.0,709.33,5248.929999999999
15820,15.0,54.36,47376.04,16.0,671.65,1541.41
15821,12.0,1099.47,46014.99,16.0,434.3564371,18025.8764371
15822,9.0,1487.21,57195.41,9.0,734.83,14119.72
15823,5.0,215.14,15515.22,19.0,755.36,4843.02
15824,15.0,70.51,40947.59,16.0,611.49,1739.65
15825,7.0,217.7,29408.59,39.9543901,659.42,9357.49072477
15826,16.0,154.91,11367.41,16.0,700.58,3179.14
15827,20.0,273.31,45143.54,16.0,390.5053205,4763.4653205
15828,13.0,15.11491027,42695.03,13.0,620.38,816.8738335099999
15829,3.0,32.04,834.11,13.0,911.9457756,1328.4657756
15830,12.0,187.87,9890.59,16.0,563.72,3569.6400000000003
15831,8.0,388.25,27897.55,23.0,670.71,9600.46
15832,24.0,354.03,45820.58,9.0,777.14,3963.41
15833,12.0,57.14,1778.52,16.0,624.48,1538.72
15834,10.0,173.15,36751.28,22.0,776.73,4586.030000000001
15835,13.0,56.79,42276.13,9.0,753.35,1264.46
15836,22.0,111.78,83799.33,4.0,769.04,1216.16
15837,17.0,488.98,6655.83,6.0,404.3232359,3338.2032359
15838,18.0,160.98,15583.31,5.0,665.38,1470.28
15839,22.0,85.02,22690.99,48.6096123,776.81,4909.599237746001
15840,2.0,32.61,17270.27,21.0,676.58,1361.39
15841,18.0,33.3,7964.19,21.0,698.25,1397.55
15842,13.0,398.41,40364.25,29.0,773.23,12327.12
15843,11.0,42.9,32889.31,5.0,502.77,717.27
15844,8.0,788.04,15791.8,5.0,638.21,4578.41
15845,12.0,140.6,43172.47,26.0,573.67,4229.27
15846,23.0,108.43,24122.19,53.68226075,677.26,6498.0275331225
15847,6.0,50.63,23755.26,21.0,689.79,1753.02
15848,11.0,174.18,4885.53,26.0,1166.009096,5694.689096
15849,19.0,46.65,42635.36,28.0,698.25,2004.45
15850,3.0,94.86,39271.1,29.0,94.1652124,2845.1052124000003
15851,13.0,60.5,91097.36,15.0,724.17,1631.67
15852,11.0,107.96,9525.28,9.0,723.59,1695.23
15853,14.0,98.75,44463.3,15.0,1112.216905,2593.466905
15854,9.0,106.22,36994.39,16.0,97.75356863,1797.27356863
15855,13.0,642.19,38999.91,11.0,525.32,7589.41
15856,23.0,260.49,34636.78,16.0,845.51,5013.35
15857,16.0,33.34,19559.29,6.0,622.13,822.1700000000001
15858,24.0,174.18,62038.37,4.0,774.49,1471.21
15859,8.0,182.84,5866.85,28.0,619.61,5739.13
15860,16.0,293.03,46648.83,12.0,671.33,4187.69
15861,15.0,333.8,42812.05,21.0,691.09,7700.89
15862,19.0,174.18,7628.65,17.0,846.66,3807.72
15863,13.0,53.69,18070.16,17.0,1257.13709,2169.86709
15864,12.0,295.73,1342.5,28.0,530.0843178,8810.5243178
15865,22.0,47.86,70157.04,16.0,834.66,1600.42
15866,10.0,174.18,30004.24,10.0,698.25,2440.05
15867,3.0,67.44,33117.83,8.0,757.85,1297.37
15868,13.0,382.42,9263.23,23.0,748.87,9544.53
15869,9.0,401.11,61048.95,9.0,787.61,4397.6
15870,15.0,1324.589395,49080.14,13.0,706.24,17925.902135
15871,13.0,34.4,37716.58,8.0,239.777015,514.9770149999999
15872,19.0,82.88,47202.96,22.0,608.04,2431.4
15873,15.0,94.91,40050.37,14.0,710.69,2039.43
15874,5.0,265.93,14384.65,21.0,698.25,6282.78
15875,13.0,125.98,29923.67,19.0,785.83,3179.45
15876,6.0,156.26,35430.35,17.0,698.25,3354.67
15877,19.0,34.32,36505.12,29.0,571.05,1566.33
15878,19.0,44.55,17098.07,6.0,754.92,1022.22
15879,13.0,759.95,11557.22,10.0,1056.150608,8655.650608
15880,23.0,34.9,15090.47,14.0,781.07,1269.67
15881,13.0,181.67,62076.09,13.0,773.16,3134.87
15882,12.0,174.18,45514.09,17.0,698.25,3659.31
15883,15.0,226.89,43787.93,26.0,624.51,6523.65
15884,13.0,222.82,33806.14,18.0,672.96,4683.719999999999
15885,3.0,2414.181054,25548.72,9.0,773.43,22501.059486
15886,15.0,1314.463145,34359.0,18.0,774.62,24434.95661
15887,18.0,1278.747861,49991.54,23.0,748.15,30159.350803
15888,15.0,31.52,28742.86,5.0,575.65,733.25
15889,5.0,39.12,2224.16,10.0,759.65,1150.85
15890,4.0,328.49,12290.49,16.0,292.1076463,5547.9476463
15891,16.0,479.37,18800.32,17.0,617.88,8767.17
15892,8.0,68.91,13633.26,5.0,652.61,997.16
15893,6.0,568.86,16883.47,10.0,834.26,6522.860000000001
15894,13.0,251.85,26813.26,7.0,647.37,2410.32
15895,22.0,155.27,20638.7,11.0,594.39,2302.36
15896,7.0,31.99,47576.77,12.0,885.174534,1269.054534
15897,7.0,185.49,6412.4,17.0,654.67,3808.0
15898,4.0,30.92,36144.39,27.0,237.7814398,1072.6214398
15899,23.0,50.85,27955.45,7.0,672.49,1028.44
15900,18.0,52.89,46131.9,22.0,1411.93462,2575.51462
15901,6.0,58.57,11040.73,13.0,610.13,1371.54
15902,23.0,174.18,34228.93,25.0,926.7520464,5281.2520464
15903,20.0,97.35,28380.68,26.0,720.09,3251.19
15904,15.0,661.17,35998.83,19.0,714.88,13277.11
15905,11.0,397.31,30411.17,16.0,1234.638734,7591.598734
15906,12.0,133.15,6886.78,7.0,856.55505,1788.60505
15907,13.0,86.11,36156.84,16.0,202.1656389,1579.9256389
15908,9.0,156.51,13038.07,26.0,985.0075616,5054.2675616
15909,16.0,51.01,46864.33,18.0,698.25,1616.4299999999998
15910,3.0,451.35,14954.47,12.0,634.84,6051.040000000001
15911,15.0,318.83,32742.84,14.0,698.25,5161.87
15912,12.0,174.18,19643.26,11.0,823.14,2739.12
15913,12.0,109.71,27066.17,26.0,571.5,3423.96
15914,20.0,51.31,7870.01,15.0,620.69,1390.34
15915,13.0,36.71,40532.43,21.0,791.14,1562.05
15916,14.0,156.97,44811.68,11.0,698.25,2424.92
15917,5.0,84.08,15014.56,19.0,722.34,2319.86
15918,3.0,309.23,11442.85,10.0,1580.074711,4672.374711
15919,13.0,475.13,4594.88,11.0,780.11,6006.54
15920,12.0,34.31,31280.07,29.0,641.06,1636.05
15921,15.0,147.59,28610.13,6.0,945.9957056,1831.5357056
15922,13.0,69.96,21802.17,28.0,726.87,2685.75
15923,15.0,221.91,47199.71,16.0,795.93,4346.49
15924,10.0,633.96,7053.12,16.0,746.11,10889.47
15925,16.0,216.26,38901.78,24.0,702.25,5892.49
15926,9.0,179.58,14956.5,16.0,939.5292664,3812.8092664
15927,9.0,1233.888272,37277.5,16.0,752.87,20495.082352
15928,8.0,426.26,32146.62,20.0,629.26,9154.46
15929,17.0,1076.231547,18538.49,18.0,792.37,20164.537846
15930,12.0,1250.178394,66655.68,19.0,701.06,24454.449486
15931,15.0,100.28,62200.86,8.0,847.48,1649.72
15932,13.0,74.06,14322.53,13.0,965.0261551,1927.8061551
15933,11.0,103.69,15732.1,8.0,518.51,1348.03
15934,11.0,30.29,18400.66,17.0,673.02,1187.9499999999998
15935,12.0,284.67,48087.44,9.0,704.75,3266.78
15936,8.0,174.18,46510.13,39.63648101,698.25,7602.132262321799
15937,13.0,1000.38,28446.58,14.0,1084.756602,15090.076602
15938,6.0,565.58,27896.9,11.0,774.67,6996.05
15939,15.0,31.16,15517.44,9.0,520.75,801.19
15940,19.0,1106.643657,22292.62,10.0,698.25,11764.686570000002
15941,15.0,1041.622433,9797.84,14.0,744.75,15327.464062
15942,13.0,963.8116546,8538.76,16.0,614.27,16035.2564736
15943,17.0,1142.49053,20386.77,16.0,613.88,18893.72848
15944,12.0,606.89,37238.66,25.0,535.29,15707.54
15945,10.0,433.24,23664.79,19.0,795.07,9026.63
15946,8.0,222.79,47504.56,23.0,670.58,5794.75
15947,17.0,33.84,20517.9,16.0,668.99,1210.43
15948,18.0,461.53,32906.98,17.0,940.9037129,8786.9137129
15949,8.0,200.68,3730.32,17.0,737.72,4149.28
15950,18.0,32.91,22215.56,18.0,698.25,1290.63
15951,14.0,32.41,13782.14,28.0,555.4,1462.88
15952,15.0,436.85,72693.17,3.0,845.31,2155.86
15953,13.0,140.15,10845.08,13.0,698.25,2520.2
15954,16.0,781.86,23977.9,12.0,758.57,10140.89
15955,18.0,1281.360955,48572.7,6.0,683.17,8371.33573
15956,16.0,69.06,42624.64,22.0,698.25,2217.57
15957,4.0,137.22,39581.95,8.0,775.29,1873.05
15958,12.0,171.98,9253.23,19.0,698.25,3965.87
15959,12.0,269.13,33352.34,21.0,585.11,6236.839999999999
15960,11.0,261.38,17950.4,24.0,626.95,6900.07
15961,9.0,613.74,28870.1,6.0,600.89,4283.33
15962,22.0,192.87,26558.95,7.0,745.51,2095.6000000000004
15963,22.0,1818.576863,23978.24,6.0,560.15,11471.611178
15964,10.0,464.79,38298.99,16.0,712.48,8149.120000000001
15965,4.0,183.63,9940.74,43.3538644,87.32979939,8048.399919162
15966,14.0,31.63,24529.84,17.0,613.48,1151.19
15967,20.0,234.01,16688.94,5.0,809.74,1979.79
15968,23.0,96.42,7037.99,1.233797556,717.55,836.51276034952
15969,11.0,153.12,48097.62,25.0,699.23,4527.23
15970,1.0,34.1,41721.45,28.0,1245.699082,2200.4990820000003
15971,6.0,32.65,9273.35,15.0,698.25,1188.0
15972,16.0,139.23,19347.09,28.0,655.5,4553.94
15973,10.0,127.54,13882.84,20.0,629.87,3180.67
15974,10.0,311.61,831.64,26.0,698.25,8800.11
15975,13.0,63.22,28957.14,5.0,663.51,979.61
15976,15.0,109.94,29785.2,9.0,698.25,1687.71
15977,4.0,202.47,38590.91,9.0,328.4660286,2150.6960286
15978,9.0,346.55,40159.85,16.0,764.24,6309.04
15979,14.0,219.95,86392.02,16.0,811.08,4330.28
15980,2.0,307.89,9090.53,9.0,754.62,3525.63
15981,14.0,183.92,40498.5,13.0,720.44,3111.4
15982,11.0,116.23,31636.26,24.0,737.23,3526.75
15983,23.0,332.21,17490.38,7.0,702.1,3027.57
15984,15.0,1215.19,10377.03,6.0,713.43,8004.570000000001
15985,21.0,866.38,44558.99,12.0,760.74,11157.3
15986,8.0,1996.809856,97637.25,8.0,698.25,16672.728848
15987,16.0,418.54,47575.41,12.0,637.43,5659.910000000001
15988,16.0,304.95,4411.5,6.0,698.25,2527.95
15989,20.0,230.93,11780.24,25.0,766.44,6539.6900000000005
15990,14.0,104.43,1909.95,15.0,500.15,2066.6
15991,11.0,404.06,28297.61,53.15301711,1105.004395,22582.0124884666
15992,9.0,55.93,36250.4,27.0,615.51,2125.62
15993,13.0,499.42,15689.82,4.239900909,777.75,2895.2413119727803
15994,15.0,143.0,23491.36,16.0,833.29,3121.29
15995,11.0,37.24,36518.8,4.0,1134.613381,1283.573381
15996,16.0,60.77,42565.84,8.0,668.67,1154.83
15997,10.0,99.56,42286.71,13.0,738.03,2032.31
15998,19.0,164.17,2464.62,11.0,694.18,2500.05
15999,2.0,117.21,18250.66,7.0,720.45,1540.92
16000,13.0,246.18,23331.14,29.0,633.71,7772.93
16001,4.0,180.95,49918.33,5.0,541.78,1446.53
16002,15.0,1063.62,18709.23,16.0,712.54,17730.46
16003,5.0,157.25,29051.79,22.0,710.73,4170.23
16004,9.0,174.18,34375.7,13.0,657.75,2922.09
16005,12.0,252.18,97467.09,4.0,721.61,1730.33
16006,18.0,31.32,49011.6,12.0,656.15,1031.99
16007,15.0,221.63,38952.98,12.0,655.18,3314.74
16008,12.0,30.16,41220.43,13.0,654.71,1046.79
16009,13.0,487.97,9010.14,12.0,699.14,6554.780000000001
16010,12.0,125.77,37271.41,10.0,1050.716221,2308.416221
16011,9.0,257.93,21537.54,17.0,765.16,5149.97
16012,20.0,243.42,30128.85,6.0,737.44,2197.96
16013,14.0,92.66,34257.76,16.0,709.03,2191.59
16014,20.0,216.59,10179.39,20.0,777.91,5109.71
16015,15.0,450.82,41245.43,29.0,813.211917,13886.991917
16016,8.0,30.53,42599.13,16.0,631.84,1120.3200000000002
16017,16.0,34.2,42090.86,8.0,698.25,971.85
16018,6.0,126.97,34274.59,11.0,778.19,2174.86
16019,8.0,368.95,18657.24,15.0,783.42,6317.67
16020,17.0,201.44,16315.99,21.0,642.14,4872.38
16021,13.0,670.52,9894.65,23.0,352.6097738,15774.5697738
16022,15.0,798.43,69096.01,19.0,736.96,15907.129999999996
16023,17.0,210.07,17031.3,31.48239211,626.94,7240.4461105477
16024,14.0,1109.79,34589.41,13.0,519.47,14946.74
16025,9.0,198.34,5246.29,17.0,790.92,4162.7
16026,13.0,63.04,40933.04,11.0,654.99,1348.4299999999998
16027,14.0,457.5,11959.54,16.0,613.33,7933.33
16028,1.0,422.69,5432.49,10.0,1090.879155,5317.779155
16029,13.0,446.15,7288.44,16.0,767.98,7906.379999999999
16030,14.0,60.4,94179.94,5.0,742.16,1044.16
16031,3.0,435.19,31599.16,16.0,698.25,7661.29
16032,16.0,101.39,12703.09,24.0,524.77,2958.13
16033,5.0,174.18,17434.51,17.0,627.26,3588.32
16034,16.0,308.33,5059.28,1.0,847.65,1155.98
16035,17.0,208.77,26666.68,17.0,698.25,4247.34
16036,14.0,292.25,15194.39,10.0,678.17,3600.67
16037,11.0,51.69,14421.78,16.0,840.88,1667.92
16038,12.0,32.27,47755.78,24.0,698.25,1472.73
16039,3.0,426.44,12808.73,6.0,799.77,3358.41
16040,7.0,479.18,34759.57,16.0,762.1,8428.98
16041,20.0,45.66,32814.81,14.0,357.7664775,997.0064775
16042,10.0,81.46,20124.9,27.0,627.16,2826.5799999999995
16043,13.0,144.99,18058.69,19.0,121.2449522,2876.054952200001
16044,15.0,94.86,32054.85,15.0,698.61,2121.51
16045,9.0,286.1,86986.8,15.0,823.71,5115.21
16046,25.0,332.28,25264.54,13.0,535.55,4855.19
16047,14.0,169.36,89041.3,17.0,698.25,3577.3700000000003
16048,9.0,95.27,43402.89,3.0,848.7,1134.51
16049,13.0,47.39,40127.32,12.0,709.58,1278.2600000000002
16050,15.0,217.54,8137.7,14.0,719.3,3764.86
16051,17.0,174.18,19578.44,23.0,673.81,4679.950000000001
16052,17.0,31.85,38061.97,27.0,540.25,1400.2
16053,9.0,30.22,10972.17,9.0,809.48,1081.46
16054,3.0,989.1934298,47130.26,29.0,781.55,29468.1594642
16055,7.0,208.24,18259.91,18.0,797.81,4546.13
16056,17.0,430.74,20592.22,27.0,726.31,12356.29
16057,13.0,32.57,14412.8,10.0,793.03,1118.73
16058,14.0,101.33,38554.74,4.0,708.16,1113.48
16059,5.0,176.06,9624.75,33.9589405,677.96,6656.77106443
16060,11.0,79.24,17004.03,20.0,675.1,2259.9
16061,12.0,137.93,13961.03,9.0,793.62,2034.99
16062,10.0,327.95,31157.49,29.0,607.99,10118.54
16063,9.0,236.11,42577.62,16.0,687.09,4464.85
16064,23.0,141.73,10467.78,22.0,977.9850526,4096.0450526
16065,14.0,947.589296,65635.33,6.0,743.5,6429.035776
16066,3.0,399.34,40657.24,8.0,182.0803439,3376.8003439
16067,12.0,235.62,21873.56,23.0,767.6,6186.860000000001
16068,22.0,130.7,8499.55,13.0,816.85,2515.95
16069,12.0,1067.25,20366.14,29.0,697.34,31647.59
16070,5.0,447.97,17959.21,16.0,732.22,7899.740000000001
16071,23.0,30.17,15124.04,7.0,599.21,810.4000000000001
16072,8.0,134.11,27836.9,12.0,617.2,2226.5200000000004
16073,16.0,440.7,47229.8,10.0,700.89,5107.89
16074,17.0,165.77,10473.15,16.0,698.25,3350.57
16075,7.0,139.15,29136.83,5.0,707.15,1402.9
16076,11.0,33.64,12297.07,13.0,653.9,1091.22
16077,5.0,460.58,38429.57,26.0,731.0,12706.08
16078,13.0,34.87,8466.84,27.0,626.32,1567.81
16079,7.0,108.7,49853.52,12.0,698.25,2002.65
16080,10.0,292.36,88600.97,5.0,698.25,2160.05
16081,4.0,105.69,35668.87,46.43232755,765.58,5673.0126987595
16082,12.0,154.85,30108.3,11.0,619.46,2322.81
16083,7.0,32.85,30713.72,16.0,761.33,1286.93
16084,13.0,1118.85,11543.11,16.0,710.22,18611.82
16085,15.0,30.55,14011.74,20.0,751.04,1362.04
16086,6.0,176.14,5235.37,19.0,1150.633246,4497.293246
16087,9.0,122.79,15545.59,19.0,796.73,3129.74
16088,10.0,180.55,35990.67,5.0,698.25,1601.0
16089,17.0,41.25,14535.36,12.0,508.81,1003.81
16090,5.0,171.51,40972.7,52.16060017,376.1008263,9322.1653614567
16091,4.0,550.82,45054.72,5.0,780.7,3534.8
16092,4.0,2003.13,6631.65,10.0,668.87,20700.17
16093,13.0,799.77,66877.23,1.0,701.97,1501.74
16094,12.0,305.89,19503.15,16.0,567.42,5461.66
16095,7.0,138.03,897.74,19.0,745.56,3368.13
16096,9.0,1061.33,29650.2,4.0,764.02,5009.34
16097,5.0,120.55,59837.43,5.0,842.48,1445.23
16098,14.0,105.03,36091.97,23.0,749.6,3165.29
16099,13.0,206.44,30828.13,13.0,504.01,3187.73
16100,15.0,118.06,1291.66,9.0,612.12,1674.66
16101,19.0,593.79,40129.38,17.0,759.53,10853.96
16102,22.0,34.72,32685.38,24.0,565.06,1398.34
16103,22.0,174.18,82532.9,7.0,848.44,2067.7
16104,18.0,241.28,21796.01,28.0,662.2,7418.04
16105,12.0,31.86,18063.79,5.0,714.7,874.0
16106,21.0,32.67,5400.48,28.0,708.25,1623.01
16107,6.0,33.42,45614.95,19.0,534.28,1169.26
16108,17.0,68.04,14632.35,6.0,699.19,1107.43
16109,17.0,616.52,23623.87,15.0,630.49,9878.29
16110,11.0,72.74,44656.79,16.0,545.3,1709.14
16111,13.0,37.88,14387.68,22.0,683.37,1516.73
16112,8.0,174.18,2510.51,26.0,674.91,5203.59
16113,20.0,31.99,8743.74,10.0,756.06,1075.96
16114,11.0,180.18,38952.95,26.0,790.69,5475.370000000001
16115,19.0,78.09,7718.63,8.0,85.98077275,710.70077275
16116,10.0,788.01,70019.45,1.0,745.14,1533.15
16117,4.0,480.94,49414.37,24.0,724.13,12266.69
16118,2.0,1047.6,26853.25,14.0,660.46,15326.859999999995
16119,10.0,143.82,11420.79,9.0,790.82,2085.2
16120,12.0,49.4,20734.99,18.0,678.49,1567.69
16121,8.0,310.01,46649.95,40.60196525,730.25,13317.2652471525
16122,10.0,499.43,5253.15,44.9839758,613.13,23079.477033794003
16123,8.0,667.79,38419.03,11.0,768.63,8114.32
16124,18.0,231.61,30218.04,17.0,1143.317819,5080.687819000001
16125,10.0,161.12,81460.21,4.0,752.94,1397.42
16126,23.0,2290.472306,45794.72,32.92979253,285.4850209,75710.26285319068
16127,6.0,657.52,3243.13,8.0,775.23,6035.389999999999
16128,4.0,96.23,16040.51,24.0,718.18,3027.7
16129,9.0,426.23,32732.64,27.0,698.25,12206.46
16130,13.0,1400.872671,4193.83,12.0,655.97,17466.442052000002
16131,16.0,67.4,2497.51,16.0,685.6,1764.0
16132,17.0,409.18,28058.03,27.0,698.25,11746.11
16133,12.0,481.66,23539.64,16.0,584.34,8290.9
16134,22.0,91.65,2455.97,9.0,698.25,1523.1
16135,21.0,32.58,13849.29,29.57142745,1052.629655,2016.066761321
16136,13.0,129.83,95104.5,13.0,795.22,2483.01
16137,11.0,209.39,1780.9,21.0,1335.898263,5733.088263
16138,15.0,128.11,48625.96,15.0,635.04,2556.69
16139,1.0,143.99,20775.23,10.0,648.27,2088.17
16140,2.0,535.46,44246.21,29.0,1060.91743,16589.25743
16141,13.0,427.98,84757.38,11.0,1307.080276,6014.860276
16142,9.0,170.95,33130.12,14.0,1074.684096,3467.984096
16143,10.0,249.86,6551.77,25.0,347.0609994,6593.5609994
16144,25.0,198.68,39025.25,8.0,693.24,2282.6800000000003
16145,21.0,90.12,9671.72,19.0,722.88,2435.1600000000003
16146,8.0,188.57,19878.39,11.0,725.86,2800.13
16147,4.0,32.48,38645.35,29.0,702.6,1644.52
16148,8.0,289.13,43570.75,18.0,698.25,5902.59
16149,6.0,55.29,28013.01,28.0,681.05,2229.17
16150,5.0,68.36,35711.89,7.0,527.71,1006.23
16151,2.0,229.5,12009.21,21.0,846.9343917,5666.4343917
16152,5.0,285.49,36531.93,29.0,709.13,8988.34
16153,11.0,1414.111535,6144.02,10.0,626.51,14767.62535
16154,5.0,143.92,12961.31,18.0,717.14,3307.7
16155,1.0,1664.664992,62540.92,1.0,783.42,2448.084992
16156,7.0,72.02,37071.71,9.0,781.0,1429.1799999999998
16157,16.0,336.37,26084.14,6.0,698.25,2716.4700000000003
16158,15.0,89.82,16986.76,13.0,706.48,1874.14
16159,6.0,448.29,13174.37,6.0,701.52,3391.26
16160,15.0,42.2,4209.97,26.0,622.34,1719.54
16161,4.0,306.08,40849.42,20.0,698.7,6820.299999999999
16162,13.0,35.56,39877.99,0.132287549,785.97,790.67414524244
16163,20.0,212.73,37576.42,21.0,762.53,5229.86
16164,16.0,223.22,20752.59,16.0,608.45,4179.97
16165,16.0,32.99,37122.47,26.0,684.13,1541.87
16166,13.0,256.51,5309.7,27.0,300.644937,7226.414937
16167,16.0,46.57,14114.73,9.0,788.62,1207.75
16168,13.0,71.7,939.84,21.0,630.1,2135.8
16169,15.0,537.79,59702.69,14.0,830.63,8359.689999999999
16170,20.0,862.88,21568.96,5.0,991.6121266,5306.0121266
16171,12.0,233.34,49572.23,18.0,540.59,4740.71
16172,16.0,31.2,31032.14,23.0,144.0633806,861.6633806
16173,19.0,201.59,19552.41,28.0,1064.859215,6709.379215000001
16174,7.0,132.24,46340.08,16.0,703.71,2819.55
16175,13.0,100.2,4989.85,5.0,1185.701036,1686.701036
16176,7.0,1077.37,40334.06,29.0,171.8708263,31415.6008263
16177,17.0,46.02,10696.32,19.0,670.21,1544.59
16178,11.0,137.37,40901.12,10.0,319.5002087,1693.2002087
16179,3.0,92.62,4266.08,6.0,693.35,1249.0700000000002
16180,5.0,174.18,23628.99,23.0,770.45,4776.59
16181,12.0,174.18,40659.19,18.0,210.6987252,3345.9387252
16182,10.0,56.95,37566.13,6.0,374.800301,716.500301
16183,12.0,326.69,11108.09,29.0,704.84,10178.85
16184,21.0,152.76,38015.18,25.0,608.68,4427.68
16185,17.0,565.18,18250.75,13.0,737.0,8084.339999999999
16186,3.0,164.69,12115.49,28.0,615.8,5227.12
16187,12.0,79.16,26699.89,16.0,681.32,1947.88
16188,16.0,174.18,20913.34,16.0,584.28,3371.16
16189,9.0,60.05,48872.75,12.0,735.57,1456.17
16190,9.0,485.5,1483.03,18.0,682.38,9421.38
16191,13.0,52.1,45303.56,13.0,719.48,1396.7800000000002
16192,11.0,73.7,31235.89,29.0,592.92,2730.2200000000003
16193,12.0,642.9,16631.64,16.0,724.72,11011.12
16194,15.0,114.69,1874.62,16.0,560.43,2395.47
16195,12.0,364.1,47359.2,19.0,633.3,7551.200000000001
16196,11.0,1069.892477,29155.27,16.0,742.22,17860.499632000003
16197,12.0,152.24,37579.54,21.0,707.57,3904.61
16198,15.0,348.3,99407.2,2.0,746.88,1443.48
16199,3.0,500.87,3531.8,28.0,402.5417844,14426.9017844
16200,12.0,39.64,4712.17,15.0,667.74,1262.34
16201,4.0,434.72,43383.82,16.0,1058.038277,8013.558277
16202,13.0,31.4,27186.42,28.0,617.0,1496.1999999999998
16203,12.0,387.62,12870.35,7.0,720.96,3434.3
16204,19.0,322.55,18332.54,13.0,626.69,4819.84
16205,15.0,178.62,24954.99,11.0,242.9985001,2207.8185001
16206,13.0,931.528215,44427.16,21.0,724.88,20286.972515
16207,5.0,248.28,16464.04,16.0,760.64,4733.12
16208,15.0,285.9,39102.7,23.0,614.2,7189.9
16209,12.0,378.71,27971.42,23.0,698.25,9408.58
16210,16.0,31.49,31730.23,10.0,1313.296186,1628.196186
16211,16.0,213.39,48171.18,11.0,638.91,2986.2
16212,8.0,161.03,27075.62,16.0,603.19,3179.67
16213,14.0,118.61,3935.18,19.0,581.304656,2834.8946560000004
16214,6.0,207.44,45634.99,25.0,664.35,5850.35
16215,19.0,1039.018523,7367.47,12.0,620.79,13089.012276
16216,17.0,78.88,49756.09,6.0,411.7935836,885.0735835999999
16217,10.0,188.25,49351.41,24.0,605.33,5123.33
16218,4.0,584.53,66582.72,14.0,760.57,8943.99
16219,4.0,409.46,5671.63,28.0,298.347787,11763.227787
16220,16.0,106.24,44041.9,29.0,1146.853778,4227.813778
16221,11.0,33.21,37978.13,26.0,618.06,1481.52
16222,13.0,230.29,61132.95,1.0,826.11,1056.4
16223,12.0,466.73,8965.71,8.0,704.59,4438.43
16224,14.0,32.34,42455.42,8.0,524.64,783.36
16225,13.0,979.9951852,38768.31,17.0,755.32,17415.2381484
16226,20.0,313.87,27698.77,17.0,703.07,6038.86
16227,5.0,114.62,29059.44,20.0,523.44,2815.84
16228,18.0,398.16,71274.58,8.0,777.82,3963.1
16229,14.0,31.46,39623.1,11.0,644.32,990.38
16230,19.0,30.25,29953.98,15.0,695.91,1149.66
16231,12.0,126.07,8429.68,26.0,1071.515466,4349.335466
16232,22.0,157.84,45648.04,16.0,681.56,3207.0
16233,13.0,823.98,48934.01,12.0,634.58,10522.34
16234,10.0,300.9,3206.78,6.0,773.74,2579.14
16235,13.0,466.68,28330.31,25.0,760.61,12427.61
16236,18.0,33.88,44937.35,22.0,768.77,1514.13
16237,8.0,358.45,23898.76,16.0,742.65,6477.849999999999
16238,14.0,219.96,46740.24,26.0,756.72,6475.68
16239,10.0,208.68,28744.29,5.0,772.43,1815.83
16240,7.0,252.18,20683.57,25.0,636.79,6941.29
16241,14.0,34.68,90810.25,14.0,358.7213369,844.2413369
16242,9.0,174.18,30865.6,16.0,623.7,3410.58
16243,15.0,150.91,28710.32,14.0,760.16,2872.9
16244,20.0,33.28,22182.8,12.0,785.38,1184.74
16245,11.0,60.38,2634.63,16.0,631.06,1597.14
16246,2.0,546.22,18541.7,23.0,787.78,13350.840000000002
16247,17.0,131.86,33298.13,10.0,733.49,2052.09
16248,6.0,253.61,15461.52,29.0,614.57,7969.26
16249,14.0,217.75,16014.7,11.0,685.48,3080.73
16250,2.0,334.3,16651.87,26.0,781.76,9473.56
16251,8.0,233.64,10361.54,8.0,522.24,2391.36
16252,2.0,296.24,39146.44,14.0,706.95,4854.31
16253,13.0,37.14,18178.32,12.0,789.19,1234.87
16254,16.0,75.29,10189.54,24.0,652.84,2459.8
16255,9.0,684.17,23387.38,18.0,761.14,13076.2
16256,6.0,630.48,45046.3,15.0,337.6719216,9794.8719216
16257,15.0,392.69,41467.51,6.0,773.04,3129.18
16258,16.0,228.26,48132.45,19.0,698.25,5035.19
16259,15.0,129.93,32261.43,12.0,625.83,2184.99
16260,13.0,34.98,1672.4,18.0,698.25,1327.89
16261,17.0,136.0,33916.24,18.0,715.42,3163.42
16262,10.0,32.59,27255.08,24.0,698.25,1480.41
16263,5.0,561.01,20514.82,18.0,637.88,10736.06
16264,11.0,34.88,28056.46,11.0,698.25,1081.93
