customer_id,age,gender,region_category,membership_category,membership_grouped
21414,44,M,Town,No Membership,No Membership
21415,14,M,Town,Platinum Membership,Paid
21416,16,M,Town,Basic Membership,Basic
21417,26,F,City,Basic Membership,Basic
21418,57,F,Town,Basic Membership,Basic
21419,10,F,Town,Premium Membership,Paid
21420,40,M,Town,Basic Membership,Basic
21421,18,F,City,Gold Membership,Paid
21422,47,F,Village,Premium Membership,Paid
21423,46,M,Town,No Membership,No Membership
21424,47,F,Village,Premium Membership,Paid
21425,17,F,Town,Silver Membership,Paid
21426,18,F,Town,Gold Membership,Paid
21427,38,M,Town,Gold Membership,Paid
21428,47,M,Town,Platinum Membership,Paid
21429,38,F,City,Basic Membership,Basic
21430,11,M,Town,Gold Membership,Paid
21431,51,M,Town,Premium Membership,Paid
21432,60,F,Town,No Membership,No Membership
21433,13,F,Town,No Membership,No Membership
21434,61,M,City,Platinum Membership,Paid
21435,29,F,City,Platinum Membership,Paid
21436,52,F,Town,Silver Membership,Paid
21437,34,F,Town,Premium Membership,Paid
21438,29,M,Town,No Membership,No Membership
21439,46,F,Town,Basic Membership,Basic
21440,62,M,Town,Basic Membership,Basic
21441,11,M,Town,No Membership,No Membership
21442,56,F,Town,No Membership,No Membership
21443,21,M,City,Silver Membership,Paid
21444,62,M,Town,Silver Membership,Paid
21445,33,M,Village,Silver Membership,Paid
21446,36,M,Town,No Membership,No Membership
21447,38,F,City,No Membership,No Membership
21448,41,M,Town,Silver Membership,Paid
21449,59,F,City,Basic Membership,Basic
21450,57,F,Town,Basic Membership,Basic
21451,57,M,City,Premium Membership,Paid
21452,47,M,City,Gold Membership,Paid
21453,36,F,Town,No Membership,No Membership
21454,53,M,City,Silver Membership,Paid
21455,51,M,Town,Silver Membership,Paid
21456,22,M,Town,Silver Membership,Paid
21457,33,M,City,Gold Membership,Paid
21458,19,M,Town,Premium Membership,Paid
21459,64,M,Town,No Membership,No Membership
21460,37,F,Town,No Membership,No Membership
21461,62,M,City,Gold Membership,Paid
21462,50,M,City,Platinum Membership,Paid
21463,30,F,Village,No Membership,No Membership
21464,32,M,City,Platinum Membership,Paid
21465,37,M,City,Gold Membership,Paid
21466,64,F,Village,Gold Membership,Paid
21467,28,M,Town,No Membership,No Membership
21468,53,F,Town,Gold Membership,Paid
21469,35,F,City,Premium Membership,Paid
21470,11,F,Town,No Membership,No Membership
21471,41,M,Village,Platinum Membership,Paid
21472,28,M,City,Basic Membership,Basic
21473,25,M,Town,Silver Membership,Paid
21474,28,F,Village,Premium Membership,Paid
21475,54,M,Town,Silver Membership,Paid
21476,24,F,Town,Gold Membership,Paid
21477,55,M,Town,Silver Membership,Paid
21478,41,M,Town,Silver Membership,Paid
21479,57,F,Town,Basic Membership,Basic
21480,39,M,Town,No Membership,No Membership
21481,45,F,Town,Platinum Membership,Paid
21482,55,F,Town,Premium Membership,Paid
21483,19,M,City,Platinum Membership,Paid
21484,27,M,Village,Gold Membership,Paid
21485,60,F,Town,Platinum Membership,Paid
21486,52,F,City,Platinum Membership,Paid
21487,30,M,City,Gold Membership,Paid
21488,25,M,City,Silver Membership,Paid
21489,35,F,City,Silver Membership,Paid
21490,24,M,City,Platinum Membership,Paid
21491,43,F,City,Gold Membership,Paid
21492,24,M,Village,Silver Membership,Paid
21493,55,F,Town,No Membership,No Membership
21494,39,M,City,Premium Membership,Paid
21495,12,F,Town,Premium Membership,Paid
21496,39,M,City,Platinum Membership,Paid
21497,31,M,Town,Basic Membership,Basic
21498,64,F,Town,Gold Membership,Paid
21499,32,F,City,No Membership,No Membership
21500,10,M,Town,Gold Membership,Paid
21501,60,F,Village,Basic Membership,Basic
21502,14,F,Town,Silver Membership,Paid
21503,56,F,Town,Silver Membership,Paid
21504,55,M,City,No Membership,No Membership
21505,18,M,City,Gold Membership,Paid
21506,62,M,Town,No Membership,No Membership
21507,21,M,Town,Platinum Membership,Paid
21508,64,M,Village,No Membership,No Membership
21509,43,F,Town,No Membership,No Membership
21510,24,M,City,Gold Membership,Paid
21511,29,M,City,Platinum Membership,Paid
21512,52,F,Village,Premium Membership,Paid
21513,56,M,Town,Gold Membership,Paid
21514,12,M,Town,Silver Membership,Paid
21515,59,F,Town,Premium Membership,Paid
21516,37,M,Village,Basic Membership,Basic
21517,40,M,Town,Basic Membership,Basic
21518,24,F,City,Gold Membership,Paid
21519,52,M,City,Basic Membership,Basic
21520,18,M,Village,Platinum Membership,Paid
21521,53,F,Town,Gold Membership,Paid
21522,64,M,City,Gold Membership,Paid
21523,40,F,Town,Basic Membership,Basic
21524,54,F,City,Premium Membership,Paid
21525,57,M,Town,Silver Membership,Paid
21526,37,M,Village,Gold Membership,Paid
21527,55,M,Town,Basic Membership,Basic
21528,11,F,Town,Gold Membership,Paid
21529,13,M,City,Basic Membership,Basic
21530,31,F,Town,Silver Membership,Paid
21531,35,F,City,Basic Membership,Basic
21532,58,M,Town,Gold Membership,Paid
21533,42,F,City,No Membership,No Membership
21534,40,M,Town,Gold Membership,Paid
21535,56,F,Town,Premium Membership,Paid
21536,15,M,Town,No Membership,No Membership
21537,61,F,Town,Gold Membership,Paid
21538,11,F,City,Premium Membership,Paid
21539,32,F,Town,Platinum Membership,Paid
21540,59,M,Town,Basic Membership,Basic
21541,47,F,Town,Silver Membership,Paid
21542,11,F,City,Premium Membership,Paid
21543,25,M,Town,No Membership,No Membership
21544,41,M,Town,Platinum Membership,Paid
21545,33,F,City,Platinum Membership,Paid
21546,46,M,Town,Platinum Membership,Paid
21547,50,M,City,No Membership,No Membership
21548,33,F,Town,No Membership,No Membership
21549,32,M,Village,Premium Membership,Paid
21550,29,M,Village,No Membership,No Membership
21551,42,M,Town,Gold Membership,Paid
21552,62,F,Town,Silver Membership,Paid
21553,32,F,Village,Platinum Membership,Paid
21554,27,M,City,Gold Membership,Paid
21555,15,F,Town,Platinum Membership,Paid
21556,52,M,Town,Gold Membership,Paid
21557,37,F,City,Gold Membership,Paid
21558,12,F,Town,Basic Membership,Basic
21559,46,M,Village,Premium Membership,Paid
21560,30,F,City,Platinum Membership,Paid
21561,57,F,Village,No Membership,No Membership
21562,26,M,Town,Basic Membership,Basic
21563,33,M,Town,Basic Membership,Basic
21564,60,M,City,No Membership,No Membership
21565,23,M,Village,Premium Membership,Paid
21566,15,F,Town,Basic Membership,Basic
21567,39,M,City,Silver Membership,Paid
21568,21,M,Village,No Membership,No Membership
21569,22,M,Village,Basic Membership,Basic
21570,64,F,Town,Premium Membership,Paid
21571,42,M,City,Platinum Membership,Paid
21572,60,M,Town,Silver Membership,Paid
21573,52,M,City,Platinum Membership,Paid
21574,10,F,Town,No Membership,No Membership
21575,34,F,Village,No Membership,No Membership
21576,45,F,Village,Premium Membership,Paid
21577,51,M,Town,Silver Membership,Paid
21578,56,F,Village,Silver Membership,Paid
21579,19,F,Town,Platinum Membership,Paid
21580,43,M,City,Basic Membership,Basic
21581,51,M,Village,Silver Membership,Paid
21582,50,F,Town,Premium Membership,Paid
21583,59,F,Town,Gold Membership,Paid
21584,35,F,City,Silver Membership,Paid
21585,57,M,Town,Silver Membership,Paid
21586,15,M,Town,Gold Membership,Paid
21587,19,F,City,Premium Membership,Paid
21588,16,M,City,No Membership,No Membership
21589,18,F,City,Premium Membership,Paid
21590,10,M,Village,Silver Membership,Paid
21591,31,F,Village,No Membership,No Membership
21592,62,M,Village,Basic Membership,Basic
21593,33,M,Town,Platinum Membership,Paid
21594,34,F,Town,Basic Membership,Basic
21595,40,F,Town,Silver Membership,Paid
21596,59,F,Town,Gold Membership,Paid
21597,22,M,Town,Silver Membership,Paid
21598,34,M,City,Basic Membership,Basic
21599,64,F,City,Platinum Membership,Paid
21600,26,F,Town,Platinum Membership,Paid
21601,42,F,City,Premium Membership,Paid
21602,35,M,Town,Silver Membership,Paid
21603,38,M,City,Platinum Membership,Paid
21604,10,M,Town,No Membership,No Membership
21605,27,F,City,Basic Membership,Basic
21606,21,M,City,Platinum Membership,Paid
21607,52,M,City,Platinum Membership,Paid
21608,33,F,City,Gold Membership,Paid
21609,14,F,Town,Gold Membership,Paid
21610,57,F,Town,Basic Membership,Basic
21611,36,F,Town,Premium Membership,Paid
21612,23,M,City,Gold Membership,Paid
21613,18,M,Town,No Membership,No Membership
21614,17,F,Village,No Membership,No Membership
21615,52,F,City,Gold Membership,Paid
21616,18,F,City,Gold Membership,Paid
21617,55,M,Town,Basic Membership,Basic
21618,15,F,Town,No Membership,No Membership
21619,16,M,City,Premium Membership,Paid
21620,37,F,City,Gold Membership,Paid
21621,13,M,Village,Silver Membership,Paid
21622,46,F,Town,Premium Membership,Paid
21623,25,F,Town,No Membership,No Membership
21624,48,F,Village,No Membership,No Membership
21625,47,F,Town,Premium Membership,Paid
21626,17,F,City,Premium Membership,Paid
21627,61,M,Town,Silver Membership,Paid
21628,18,F,Town,Silver Membership,Paid
21629,48,F,City,Gold Membership,Paid
21630,34,F,Town,Gold Membership,Paid
21631,47,M,City,Premium Membership,Paid
21632,34,F,Town,Basic Membership,Basic
21633,12,M,Town,Gold Membership,Paid
21634,46,M,Town,Basic Membership,Basic
21635,36,F,City,Basic Membership,Basic
21636,23,F,City,Silver Membership,Paid
21637,15,F,City,No Membership,No Membership
21638,37,M,Town,No Membership,No Membership
21639,10,F,City,No Membership,No Membership
21640,26,F,City,Basic Membership,Basic
21641,36,F,City,Platinum Membership,Paid
21642,43,F,Town,Gold Membership,Paid
21643,39,F,Town,No Membership,No Membership
21644,14,F,Town,Platinum Membership,Paid
21645,22,M,City,Basic Membership,Basic
21646,59,M,City,Premium Membership,Paid
21647,20,F,Town,Silver Membership,Paid
21648,39,F,Town,No Membership,No Membership
21649,44,F,Town,Basic Membership,Basic
21650,51,F,Village,Platinum Membership,Paid
21651,25,M,Village,Basic Membership,Basic
21652,34,F,City,Premium Membership,Paid
21653,32,F,Town,Platinum Membership,Paid
21654,25,F,City,Platinum Membership,Paid
21655,12,M,City,No Membership,No Membership
21656,29,M,Town,Silver Membership,Paid
21657,22,F,City,Platinum Membership,Paid
21658,62,F,Town,Platinum Membership,Paid
21659,32,M,Town,Basic Membership,Basic
21660,50,F,Town,Silver Membership,Paid
21661,51,M,Town,Premium Membership,Paid
21662,52,F,City,Basic Membership,Basic
21663,14,F,Town,Basic Membership,Basic
21664,55,F,City,Gold Membership,Paid
21665,44,M,Town,Basic Membership,Basic
21666,10,M,Town,No Membership,No Membership
21667,46,F,Village,Premium Membership,Paid
21668,61,M,City,Gold Membership,Paid
21669,57,F,Village,Silver Membership,Paid
21670,56,M,Town,No Membership,No Membership
21671,48,F,Town,Platinum Membership,Paid
21672,26,M,Town,Basic Membership,Basic
21673,39,M,Town,No Membership,No Membership
21674,41,F,Town,Platinum Membership,Paid
21675,25,M,City,Premium Membership,Paid
21676,38,M,Town,Silver Membership,Paid
21677,23,M,Town,Basic Membership,Basic
21678,18,M,Town,No Membership,No Membership
21679,12,F,City,Gold Membership,Paid
21680,17,M,Town,Platinum Membership,Paid
21681,58,M,Village,No Membership,No Membership
21682,32,F,Town,Gold Membership,Paid
21683,10,F,Town,Platinum Membership,Paid
21684,20,M,Town,Platinum Membership,Paid
21685,14,M,City,Gold Membership,Paid
21686,45,M,Town,Gold Membership,Paid
21687,31,M,Town,Premium Membership,Paid
21688,41,F,Town,Gold Membership,Paid
21689,12,M,Town,Premium Membership,Paid
21690,24,F,Town,Silver Membership,Paid
21691,12,M,City,Basic Membership,Basic
21692,35,M,Town,Basic Membership,Basic
21693,38,F,Village,No Membership,No Membership
21694,53,M,City,Basic Membership,Basic
21695,19,F,Town,Gold Membership,Paid
21696,57,M,City,Platinum Membership,Paid
21697,46,M,Town,Silver Membership,Paid
21698,16,M,Town,Gold Membership,Paid
21699,27,M,City,Silver Membership,Paid
21700,37,F,Town,Basic Membership,Basic
21701,59,F,Town,Platinum Membership,Paid
21702,29,F,Town,Silver Membership,Paid
21703,31,M,City,Silver Membership,Paid
21704,50,F,Village,Silver Membership,Paid
21705,22,F,Town,No Membership,No Membership
21706,45,M,City,No Membership,No Membership
21707,51,M,City,Gold Membership,Paid
21708,19,M,City,Gold Membership,Paid
21709,13,F,Town,Gold Membership,Paid
21710,46,F,Village,Premium Membership,Paid
21711,11,F,Town,Basic Membership,Basic
21712,13,M,City,Platinum Membership,Paid
21713,26,F,Town,Premium Membership,Paid
21714,52,F,City,Basic Membership,Basic
21715,15,F,City,Silver Membership,Paid
21716,51,M,City,Premium Membership,Paid
21717,48,M,Village,Basic Membership,Basic
21718,43,M,City,Gold Membership,Paid
21719,56,M,Town,Silver Membership,Paid
21720,37,F,Town,No Membership,No Membership
21721,54,M,Village,No Membership,No Membership
21722,52,M,Town,Basic Membership,Basic
21723,53,M,City,Basic Membership,Basic
21724,64,M,Village,Platinum Membership,Paid
21725,64,M,Town,No Membership,No Membership
21726,21,M,Town,Silver Membership,Paid
21727,50,M,Town,No Membership,No Membership
21728,47,F,Town,No Membership,No Membership
21729,42,M,Town,Basic Membership,Basic
21730,60,F,Town,Platinum Membership,Paid
21731,14,F,City,Platinum Membership,Paid
21732,53,F,Village,No Membership,No Membership
21733,37,F,Village,Premium Membership,Paid
21734,27,F,Town,Silver Membership,Paid
21735,24,F,Town,Gold Membership,Paid
21736,44,M,City,No Membership,No Membership
21737,49,M,Town,Platinum Membership,Paid
21738,59,F,Town,Gold Membership,Paid
21739,64,M,City,Basic Membership,Basic
21740,37,M,City,Gold Membership,Paid
21741,29,M,Town,Premium Membership,Paid
21742,19,M,Town,Platinum Membership,Paid
21743,23,F,Town,Platinum Membership,Paid
21744,37,M,Town,Basic Membership,Basic
21745,44,M,Town,Platinum Membership,Paid
21746,34,F,City,Silver Membership,Paid
21747,25,F,Town,Basic Membership,Basic
21748,41,F,City,Silver Membership,Paid
21749,58,M,Town,No Membership,No Membership
21750,43,F,Town,Basic Membership,Basic
21751,63,F,Town,Basic Membership,Basic
21752,62,F,City,Silver Membership,Paid
21753,34,M,Town,Platinum Membership,Paid
21754,49,M,Town,No Membership,No Membership
21755,10,M,Town,Gold Membership,Paid
21756,49,F,City,Gold Membership,Paid
21757,51,M,Town,No Membership,No Membership
21758,16,F,City,Gold Membership,Paid
21759,31,F,Village,Gold Membership,Paid
21760,19,M,City,Premium Membership,Paid
21761,16,M,City,Premium Membership,Paid
21762,50,M,Town,Silver Membership,Paid
21763,13,F,City,Silver Membership,Paid
21764,17,F,Village,Silver Membership,Paid
21765,35,M,City,Gold Membership,Paid
21766,50,F,Town,Silver Membership,Paid
21767,31,F,Town,Basic Membership,Basic
21768,56,M,Village,Gold Membership,Paid
21769,31,F,City,Platinum Membership,Paid
21770,62,M,Town,Silver Membership,Paid
21771,46,M,City,Basic Membership,Basic
21772,26,F,Town,Silver Membership,Paid
21773,58,F,City,No Membership,No Membership
21774,17,M,Town,Platinum Membership,Paid
21775,29,M,Town,No Membership,No Membership
21776,29,M,City,No Membership,No Membership
21777,48,M,City,Platinum Membership,Paid
21778,57,M,Town,Premium Membership,Paid
21779,29,M,City,Platinum Membership,Paid
21780,17,M,Town,Basic Membership,Basic
21781,41,M,Town,Basic Membership,Basic
21782,23,F,City,Basic Membership,Basic
21783,13,M,City,Silver Membership,Paid
21784,53,F,City,Gold Membership,Paid
21785,49,M,Town,Basic Membership,Basic
21786,40,M,Town,Basic Membership,Basic
21787,13,F,Town,Basic Membership,Basic
21788,59,M,Town,No Membership,No Membership
21789,54,F,City,Platinum Membership,Paid
21790,56,F,Village,Basic Membership,Basic
21791,10,M,Town,Platinum Membership,Paid
21792,41,F,Town,Gold Membership,Paid
21793,25,M,Town,Silver Membership,Paid
21794,33,M,City,Silver Membership,Paid
21795,35,F,Town,Platinum Membership,Paid
21796,12,F,Town,No Membership,No Membership
21797,39,M,Village,Silver Membership,Paid
21798,58,F,Village,Basic Membership,Basic
21799,15,M,Village,Premium Membership,Paid
21800,47,F,Town,Silver Membership,Paid
21801,58,M,Village,No Membership,No Membership
21802,38,M,City,Silver Membership,Paid
21803,31,F,City,Platinum Membership,Paid
21804,17,F,Town,Platinum Membership,Paid
21805,28,M,Town,Silver Membership,Paid
21806,49,M,Village,Basic Membership,Basic
21807,23,F,City,No Membership,No Membership
21808,48,M,Town,Gold Membership,Paid
21809,33,F,Town,Silver Membership,Paid
21810,44,M,Village,Silver Membership,Paid
21811,24,F,Town,Gold Membership,Paid
21812,20,F,City,No Membership,No Membership
21813,57,F,City,Basic Membership,Basic
21814,38,M,Village,Gold Membership,Paid
21815,57,M,Town,Platinum Membership,Paid
21816,32,F,Town,Premium Membership,Paid
21817,49,F,Town,Silver Membership,Paid
21818,39,M,Town,Basic Membership,Basic
21819,17,M,Town,Gold Membership,Paid
21820,62,M,Town,Gold Membership,Paid
21821,33,M,Town,No Membership,No Membership
21822,25,M,Village,Gold Membership,Paid
21823,49,F,Town,Premium Membership,Paid
21824,17,F,Town,No Membership,No Membership
21825,49,F,Town,Gold Membership,Paid
21826,30,F,Village,Gold Membership,Paid
21827,28,F,City,Silver Membership,Paid
21828,13,M,City,No Membership,No Membership
21829,58,F,Town,No Membership,No Membership
21830,54,F,Town,Premium Membership,Paid
21831,30,F,Town,Gold Membership,Paid
21832,49,F,Town,Silver Membership,Paid
21833,44,M,Town,Premium Membership,Paid
21834,36,F,Town,Gold Membership,Paid
21835,15,M,City,Silver Membership,Paid
21836,50,F,Town,Silver Membership,Paid
21837,49,F,Town,Basic Membership,Basic
21838,49,F,City,Silver Membership,Paid
21839,64,F,City,No Membership,No Membership
21840,38,M,Town,Basic Membership,Basic
21841,55,F,Town,Basic Membership,Basic
21842,45,F,Village,Basic Membership,Basic
21843,18,F,Town,Silver Membership,Paid
21844,44,M,Town,Silver Membership,Paid
21845,34,F,Town,Silver Membership,Paid
21846,14,F,City,Gold Membership,Paid
