customer_id,joined_through_referral,preferred_offer_types,medium_of_operation,internet_option,used_special_discount,offer_application_preference
14095,No,Without Offers,Smartphone,Fiber_Optic,No,Yes
14096,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,Yes,No
14097,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,No,Yes
14098,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,No,Yes
14099,Yes,Without Offers,Smartphone,Mobile_Data,Yes,No
14100,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,No,Yes
14101,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,Yes,No
14102,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,No,Yes
14103,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,Yes,Yes
14104,No,Without Offers,Desktop,Mobile_Data,Yes,No
14105,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,No,Yes
14106,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,Yes,No
14107,No,Credit/Debit Card Offers,Desktop,Mobile_Data,No,Yes
14108,No,Without Offers,Smartphone,Fiber_Optic,No,Yes
14109,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,No,Yes
14110,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,Yes,No
14111,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,Yes,No
14112,Yes,Without Offers,Desktop,Mobile_Data,Yes,No
14113,No,Credit/Debit Card Offers,Desktop,Wi-Fi,Yes,No
14114,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,No,Yes
14115,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,Yes,No
14116,Yes,Without Offers,Desktop,Wi-Fi,No,Yes
14117,No,Gift Vouchers/Coupons,Both,Fiber_Optic,Yes,No
14118,No,Credit/Debit Card Offers,Desktop,Wi-Fi,No,Yes
14119,Yes,Without Offers,Both,Wi-Fi,Yes,Yes
14120,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,Yes,Yes
14121,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,No,Yes
14122,Yes,Without Offers,Smartphone,Wi-Fi,Yes,Yes
14123,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,Yes,No
14124,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,No,Yes
14125,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,No,Yes
14126,No,Credit/Debit Card Offers,Desktop,Wi-Fi,No,Yes
14127,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,Yes,No
14128,No,Gift Vouchers/Coupons,Both,Mobile_Data,No,Yes
14129,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,No,Yes
14130,Yes,Without Offers,Desktop,Fiber_Optic,Yes,No
14131,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,Yes,Yes
14132,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,No,Yes
14133,Yes,Without Offers,Smartphone,Fiber_Optic,Yes,No
14134,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,Yes,No
14135,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,No,Yes
14136,No,Without Offers,Desktop,Wi-Fi,No,Yes
14137,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,Yes,No
14138,Yes,Without Offers,Desktop,Fiber_Optic,No,Yes
14139,No,Without Offers,Smartphone,Mobile_Data,No,Yes
14140,No,Credit/Debit Card Offers,Desktop,Mobile_Data,Yes,No
14141,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,Yes,No
14142,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,Yes,No
14143,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,Yes,No
14144,No,Without Offers,Desktop,Wi-Fi,Yes,No
14145,No,Without Offers,Smartphone,Mobile_Data,Yes,Yes
14146,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,No,Yes
14147,No,Credit/Debit Card Offers,Desktop,Mobile_Data,Yes,No
14148,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,Yes,No
14149,No,Without Offers,Desktop,Fiber_Optic,Yes,Yes
14150,Yes,Without Offers,Both,Fiber_Optic,No,Yes
14151,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,Yes,No
14152,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,No,Yes
14153,Yes,Without Offers,Desktop,Mobile_Data,No,Yes
14154,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,No,Yes
14155,Yes,Credit/Debit Card Offers,Both,Wi-Fi,Yes,No
14156,Yes,Without Offers,Desktop,Wi-Fi,Yes,No
14157,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,Yes,No
14158,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,Yes,No
14159,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,Yes,No
14160,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,Yes,No
14161,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,Yes,Yes
14162,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,Yes,No
14163,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,No,Yes
14164,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,Yes,No
14165,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,No,Yes
14166,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,Yes,No
14167,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,Yes,No
14168,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,Yes,Yes
14169,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,No,Yes
14170,No,Credit/Debit Card Offers,Desktop,Wi-Fi,No,Yes
14171,No,Without Offers,Desktop,Fiber_Optic,Yes,No
14172,No,Without Offers,Desktop,Wi-Fi,No,Yes
14173,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,No,Yes
14174,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,No,Yes
14175,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,Yes,No
14176,Yes,Without Offers,Smartphone,Wi-Fi,Yes,Yes
14177,No,Gift Vouchers/Coupons,Both,Wi-Fi,Yes,No
14178,No,Without Offers,Desktop,Mobile_Data,No,Yes
14179,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,No,Yes
14180,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,No,Yes
14181,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,Yes,Yes
14182,Yes,Without Offers,Desktop,Fiber_Optic,No,Yes
14183,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,Yes,No
14184,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,Yes,No
14185,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,Yes,Yes
14186,No,Without Offers,Desktop,Mobile_Data,No,Yes
14187,No,Without Offers,Desktop,Fiber_Optic,Yes,Yes
14188,Yes,Without Offers,Smartphone,Mobile_Data,No,Yes
14189,No,Without Offers,Desktop,Fiber_Optic,No,Yes
14190,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,No,Yes
14191,No,Credit/Debit Card Offers,Desktop,Wi-Fi,Yes,No
14192,No,Without Offers,Desktop,Wi-Fi,No,Yes
14193,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,No,Yes
14194,Yes,Without Offers,Smartphone,Wi-Fi,No,Yes
14195,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,Yes,Yes
14196,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,No,Yes
14197,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,No,Yes
14198,Yes,Without Offers,Smartphone,Mobile_Data,No,Yes
14199,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,Yes,No
14200,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,Yes,No
14201,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,No,Yes
14202,No,Credit/Debit Card Offers,Desktop,Mobile_Data,Yes,No
14203,No,Without Offers,Smartphone,Wi-Fi,No,Yes
14204,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,No,Yes
14205,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,Yes,Yes
14206,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,Yes,No
14207,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,No,Yes
14208,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,Yes,No
14209,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,Yes,No
14210,No,Without Offers,Smartphone,Wi-Fi,Yes,No
14211,Yes,Without Offers,Both,Mobile_Data,No,Yes
14212,Yes,Gift Vouchers/Coupons,Both,Mobile_Data,Yes,No
14213,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,No,Yes
14214,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,No,Yes
14215,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,Yes,No
14216,No,Without Offers,Smartphone,Wi-Fi,No,Yes
14217,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,Yes,No
14218,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,No,Yes
14219,No,Without Offers,Smartphone,Fiber_Optic,Yes,No
14220,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,Yes,No
14221,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,Yes,No
14222,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,Yes,No
14223,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,No,Yes
14224,Yes,Without Offers,Smartphone,Mobile_Data,Yes,No
14225,Yes,Gift Vouchers/Coupons,Both,Mobile_Data,No,Yes
14226,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,No,Yes
14227,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,No,Yes
14228,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,No,Yes
14229,No,Without Offers,Desktop,Wi-Fi,Yes,No
14230,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,No,Yes
14231,Yes,Without Offers,Both,Mobile_Data,No,Yes
14232,No,Without Offers,Desktop,Mobile_Data,Yes,No
14233,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,No,Yes
14234,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,No,Yes
14235,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,Yes,No
14236,Yes,Without Offers,Smartphone,Mobile_Data,No,Yes
14237,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,No,Yes
14238,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,No,Yes
14239,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,No,Yes
14240,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,Yes,No
14241,No,Gift Vouchers/Coupons,Both,Mobile_Data,Yes,No
14242,Yes,Without Offers,Desktop,Fiber_Optic,No,Yes
14243,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,Yes,No
14244,Yes,Without Offers,Desktop,Fiber_Optic,No,Yes
14245,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,No,Yes
14246,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,No,Yes
14247,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,Yes,No
14248,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,No,Yes
14249,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,Yes,Yes
14250,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,No,Yes
14251,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,Yes,No
14252,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,Yes,No
14253,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,Yes,No
14254,No,Without Offers,Desktop,Wi-Fi,Yes,No
14255,Yes,Without Offers,Desktop,Fiber_Optic,Yes,No
14256,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,Yes,No
14257,No,Without Offers,Smartphone,Fiber_Optic,Yes,No
14258,No,Credit/Debit Card Offers,Desktop,Wi-Fi,No,Yes
14259,Yes,Without Offers,Smartphone,Mobile_Data,No,Yes
14260,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,Yes,Yes
14261,No,Without Offers,Smartphone,Fiber_Optic,No,Yes
14262,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,No,Yes
14263,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,Yes,No
14264,Yes,Without Offers,Desktop,Fiber_Optic,Yes,No
14265,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,No,Yes
14266,Yes,Without Offers,Smartphone,Fiber_Optic,Yes,Yes
14267,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,No,Yes
14268,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,Yes,No
14269,No,Without Offers,Both,Fiber_Optic,Yes,Yes
14270,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,No,Yes
14271,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,No,Yes
14272,Yes,Without Offers,Smartphone,Wi-Fi,No,Yes
14273,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,No,Yes
14274,No,Without Offers,Both,Fiber_Optic,Yes,Yes
14275,No,Without Offers,Smartphone,Fiber_Optic,Yes,No
14276,Yes,Without Offers,Desktop,Mobile_Data,No,Yes
14277,No,Without Offers,Desktop,Wi-Fi,No,Yes
14278,No,Gift Vouchers/Coupons,Both,Wi-Fi,Yes,No
14279,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,Yes,No
14280,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,Yes,No
14281,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,Yes,Yes
14282,No,Without Offers,Desktop,Mobile_Data,No,Yes
14283,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,No,Yes
14284,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,No,Yes
14285,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,No,Yes
14286,No,Without Offers,Desktop,Wi-Fi,Yes,No
14287,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,Yes,No
14288,No,Credit/Debit Card Offers,Desktop,Wi-Fi,No,Yes
14289,No,Without Offers,Desktop,Wi-Fi,No,Yes
14290,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,No,Yes
14291,Yes,Without Offers,Smartphone,Mobile_Data,Yes,No
14292,Yes,Without Offers,Both,Fiber_Optic,Yes,No
14293,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,No,Yes
14294,No,Without Offers,Smartphone,Fiber_Optic,No,Yes
14295,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,Yes,No
14296,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,Yes,No
14297,Yes,Without Offers,Both,Wi-Fi,No,Yes
14298,Yes,Without Offers,Desktop,Fiber_Optic,Yes,No
14299,Yes,Without Offers,Desktop,Wi-Fi,Yes,No
14300,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,Yes,No
14301,Yes,Without Offers,Desktop,Mobile_Data,Yes,Yes
14302,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,Yes,No
14303,No,Without Offers,Desktop,Mobile_Data,No,Yes
14304,Yes,Credit/Debit Card Offers,Both,Fiber_Optic,Yes,No
14305,Yes,Without Offers,Smartphone,Wi-Fi,No,Yes
14306,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,Yes,No
14307,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,No,Yes
14308,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,No,Yes
14309,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,No,Yes
14310,Yes,Without Offers,Smartphone,Fiber_Optic,Yes,No
14311,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,Yes,No
14312,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,Yes,No
14313,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,Yes,Yes
14314,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,No,Yes
14315,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,No,Yes
14316,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,Yes,No
14317,Yes,Without Offers,Smartphone,Wi-Fi,Yes,No
14318,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,Yes,No
14319,No,Without Offers,Desktop,Wi-Fi,Yes,Yes
14320,No,Credit/Debit Card Offers,Desktop,Mobile_Data,No,Yes
14321,Yes,Without Offers,Desktop,Wi-Fi,Yes,No
14322,No,Credit/Debit Card Offers,Both,Wi-Fi,Yes,No
14323,No,Without Offers,Smartphone,Wi-Fi,Yes,No
14324,No,Credit/Debit Card Offers,Desktop,Wi-Fi,No,Yes
14325,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,Yes,No
14326,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,No,Yes
14327,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,Yes,No
14328,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,No,Yes
14329,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,Yes,No
14330,Yes,Without Offers,Desktop,Mobile_Data,No,Yes
14331,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,No,Yes
14332,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,No,Yes
14333,No,Without Offers,Both,Fiber_Optic,No,Yes
14334,Yes,Without Offers,Desktop,Wi-Fi,Yes,No
14335,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,No,Yes
14336,Yes,Without Offers,Desktop,Mobile_Data,No,Yes
14337,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,Yes,No
14338,No,Credit/Debit Card Offers,Desktop,Wi-Fi,Yes,No
14339,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,Yes,No
14340,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,No,Yes
14341,No,Credit/Debit Card Offers,Desktop,Mobile_Data,Yes,No
14342,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,No,Yes
14343,No,Credit/Debit Card Offers,Desktop,Wi-Fi,No,Yes
14344,No,Gift Vouchers/Coupons,Both,Wi-Fi,Yes,Yes
14345,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,Yes,No
14346,No,Without Offers,Desktop,Mobile_Data,No,Yes
14347,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,Yes,No
14348,Yes,Without Offers,Desktop,Wi-Fi,Yes,No
14349,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,No,Yes
14350,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,No,Yes
14351,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,No,Yes
14352,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,No,Yes
14353,Yes,Without Offers,Desktop,Wi-Fi,No,Yes
14354,Yes,Without Offers,Smartphone,Wi-Fi,Yes,No
14355,Yes,Without Offers,Desktop,Fiber_Optic,Yes,No
14356,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,Yes,No
14357,No,Without Offers,Desktop,Mobile_Data,Yes,No
14358,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,Yes,Yes
14359,Yes,Without Offers,Both,Wi-Fi,Yes,Yes
14360,Yes,Without Offers,Both,Wi-Fi,Yes,Yes
14361,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,Yes,No
14362,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,No,Yes
14363,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,No,Yes
14364,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,Yes,No
14365,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,No,Yes
14366,Yes,Without Offers,Desktop,Mobile_Data,No,Yes
14367,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,No,Yes
14368,Yes,Without Offers,Smartphone,Mobile_Data,Yes,No
14369,No,Credit/Debit Card Offers,Desktop,Wi-Fi,No,Yes
14370,Yes,Without Offers,Desktop,Fiber_Optic,Yes,No
14371,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,No,Yes
14372,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,No,Yes
14373,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,Yes,No
14374,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,No,Yes
14375,No,Credit/Debit Card Offers,Desktop,Mobile_Data,No,Yes
14376,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,Yes,No
14377,Yes,Without Offers,Desktop,Mobile_Data,Yes,Yes
14378,Yes,Without Offers,Desktop,Fiber_Optic,Yes,No
14379,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,Yes,Yes
14380,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,Yes,No
14381,Yes,Without Offers,Smartphone,Wi-Fi,Yes,No
14382,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,No,Yes
14383,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,No,Yes
14384,No,Without Offers,Desktop,Wi-Fi,Yes,No
14385,No,Credit/Debit Card Offers,Desktop,Mobile_Data,No,Yes
14386,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,No,Yes
14387,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,Yes,No
14388,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,Yes,Yes
14389,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,No,Yes
14390,Yes,Without Offers,Smartphone,Mobile_Data,No,Yes
14391,No,Credit/Debit Card Offers,Desktop,Wi-Fi,Yes,No
14392,No,Credit/Debit Card Offers,Desktop,Wi-Fi,No,Yes
14393,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,Yes,No
14394,No,Without Offers,Smartphone,Fiber_Optic,Yes,Yes
14395,Yes,Without Offers,Smartphone,Fiber_Optic,Yes,No
14396,No,Without Offers,Desktop,Fiber_Optic,Yes,No
14397,No,Without Offers,Both,Mobile_Data,Yes,Yes
14398,Yes,Gift Vouchers/Coupons,Both,Wi-Fi,Yes,No
14399,No,Without Offers,Both,Mobile_Data,Yes,Yes
14400,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,Yes,No
14401,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,Yes,No
14402,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,Yes,Yes
14403,No,Without Offers,Smartphone,Mobile_Data,Yes,No
14404,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,No,Yes
14405,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,Yes,No
14406,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,Yes,No
14407,No,Without Offers,Smartphone,Fiber_Optic,No,Yes
14408,No,Credit/Debit Card Offers,Desktop,Wi-Fi,Yes,No
14409,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,No,Yes
14410,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,Yes,Yes
14411,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,Yes,No
14412,No,Without Offers,Smartphone,Mobile_Data,No,Yes
14413,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,Yes,No
14414,Yes,Without Offers,Smartphone,Fiber_Optic,No,Yes
14415,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,No,Yes
14416,No,Without Offers,Desktop,Fiber_Optic,Yes,No
14417,No,Without Offers,Smartphone,Mobile_Data,No,Yes
14418,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,No,Yes
14419,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,No,Yes
14420,No,Credit/Debit Card Offers,Both,Wi-Fi,Yes,No
14421,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,Yes,No
14422,No,Without Offers,Smartphone,Wi-Fi,No,Yes
14423,No,Credit/Debit Card Offers,Both,Wi-Fi,No,Yes
14424,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,No,Yes
14425,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,Yes,No
14426,No,Credit/Debit Card Offers,Desktop,Wi-Fi,Yes,No
14427,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,Yes,No
14428,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,Yes,No
14429,Yes,Without Offers,Smartphone,Mobile_Data,Yes,No
14430,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,No,Yes
14431,No,Credit/Debit Card Offers,Desktop,Wi-Fi,Yes,No
14432,Yes,Credit/Debit Card Offers,Both,Wi-Fi,Yes,No
14433,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,No,Yes
14434,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,Yes,No
14435,Yes,Without Offers,Desktop,Mobile_Data,Yes,No
14436,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,No,Yes
14437,Yes,Without Offers,Smartphone,Mobile_Data,No,Yes
14438,Yes,Without Offers,Both,Mobile_Data,Yes,Yes
14439,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,Yes,No
14440,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,Yes,Yes
14441,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,Yes,Yes
14442,Yes,Without Offers,Desktop,Mobile_Data,No,Yes
14443,No,Credit/Debit Card Offers,Desktop,Mobile_Data,No,Yes
14444,Yes,Without Offers,Smartphone,Mobile_Data,Yes,No
14445,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,Yes,No
14446,No,Without Offers,Desktop,Mobile_Data,No,Yes
14447,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,Yes,Yes
14448,Yes,Credit/Debit Card Offers,Both,Fiber_Optic,Yes,Yes
14449,Yes,Credit/Debit Card Offers,Both,Wi-Fi,No,Yes
14450,Yes,Without Offers,Desktop,Mobile_Data,Yes,No
14451,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,Yes,No
14452,Yes,Without Offers,Smartphone,Mobile_Data,No,Yes
14453,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,Yes,No
14454,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,Yes,No
14455,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,Yes,No
14456,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,No,Yes
14457,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,Yes,No
14458,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,Yes,Yes
14459,No,Without Offers,Smartphone,Mobile_Data,Yes,No
14460,Yes,Without Offers,Both,Mobile_Data,No,Yes
14461,Yes,Without Offers,Smartphone,Fiber_Optic,Yes,No
14462,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,No,Yes
14463,Yes,Without Offers,Both,Fiber_Optic,No,Yes
14464,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,Yes,No
14465,Yes,Credit/Debit Card Offers,Both,Fiber_Optic,Yes,No
14466,No,Credit/Debit Card Offers,Desktop,Mobile_Data,No,Yes
14467,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,No,Yes
14468,No,Gift Vouchers/Coupons,Both,Fiber_Optic,Yes,Yes
14469,Yes,Without Offers,Smartphone,Wi-Fi,No,Yes
14470,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,Yes,No
14471,No,Credit/Debit Card Offers,Desktop,Wi-Fi,No,Yes
